1-Wire/iButton Part Number: DS1922L
1-Wire/iButton Registration Number: FC0000006EA75A41
Mission in Progress?  true
SUTA Mission?  false
Waiting for Temperature Alarm?  false
Sample Rate:  Every 5 second(s)
Mission Start Time:  Wed Mar 16 08:01:01 AEDT 2022
Mission Sample Count:  2328
Roll Over Enabled?  true(no rollover occurred)
First Sample Timestamp:  Wed Mar 16 08:01:01 AEDT 2022
Total Mission Samples:  2328
Total Device Samples:  73728
Temperature Logging:  0.0625 C
Temperature High Alarm:  disabled
Temperature Low Alarm:  disabled
Data Logging:  disabled
Data High Alarm:  disabled
Data Low Alarm:  disabled

Date/Time,Unit,Value
16/3/22, 8:27:16 am,C,30.974
16/3/22, 8:27:21 am,C,30.974
16/3/22, 8:27:26 am,C,30.974
16/3/22, 8:27:31 am,C,30.974
16/3/22, 8:27:36 am,C,30.911
16/3/22, 8:27:41 am,C,30.911
16/3/22, 8:27:46 am,C,30.849
16/3/22, 8:27:51 am,C,30.849
16/3/22, 8:27:56 am,C,30.849
16/3/22, 8:28:01 am,C,30.849
16/3/22, 8:28:06 am,C,30.911
16/3/22, 8:28:11 am,C,30.911
16/3/22, 8:28:16 am,C,30.911
16/3/22, 8:28:21 am,C,30.911
16/3/22, 8:28:26 am,C,30.911
16/3/22, 8:28:31 am,C,30.911
16/3/22, 8:28:36 am,C,30.911
16/3/22, 8:28:41 am,C,30.911
16/3/22, 8:28:46 am,C,30.911
16/3/22, 8:28:51 am,C,30.911
16/3/22, 8:28:56 am,C,30.911
16/3/22, 8:29:01 am,C,30.911
16/3/22, 8:29:06 am,C,30.911
16/3/22, 8:29:11 am,C,30.911
16/3/22, 8:29:16 am,C,30.849
16/3/22, 8:29:21 am,C,30.849
16/3/22, 8:29:26 am,C,30.849
16/3/22, 8:29:31 am,C,30.849
16/3/22, 8:29:36 am,C,30.849
16/3/22, 8:29:41 am,C,30.849
16/3/22, 8:29:46 am,C,30.849
16/3/22, 8:29:51 am,C,30.911
16/3/22, 8:29:56 am,C,30.911
16/3/22, 8:30:01 am,C,30.911
16/3/22, 8:30:06 am,C,30.911
16/3/22, 8:30:11 am,C,30.911
16/3/22, 8:30:16 am,C,30.911
16/3/22, 8:30:21 am,C,30.911
16/3/22, 8:30:26 am,C,30.974
16/3/22, 8:30:31 am,C,31.036
16/3/22, 8:30:36 am,C,31.036
16/3/22, 8:30:41 am,C,31.099
16/3/22, 8:30:46 am,C,31.099
16/3/22, 8:30:51 am,C,31.161
16/3/22, 8:30:56 am,C,31.224
16/3/22, 8:31:01 am,C,31.348
16/3/22, 8:31:06 am,C,31.411
16/3/22, 8:31:11 am,C,31.473
16/3/22, 8:31:16 am,C,31.536
16/3/22, 8:31:21 am,C,31.598
16/3/22, 8:31:26 am,C,31.661
16/3/22, 8:31:31 am,C,31.723
16/3/22, 8:31:36 am,C,31.848
16/3/22, 8:31:41 am,C,31.91
16/3/22, 8:31:46 am,C,31.973
16/3/22, 8:31:51 am,C,32.035
16/3/22, 8:31:56 am,C,32.098
16/3/22, 8:32:01 am,C,32.16
16/3/22, 8:32:06 am,C,32.223
16/3/22, 8:32:11 am,C,32.285
16/3/22, 8:32:16 am,C,32.41
16/3/22, 8:32:21 am,C,32.472
16/3/22, 8:32:26 am,C,32.535
16/3/22, 8:32:31 am,C,32.597
16/3/22, 8:32:36 am,C,32.66
16/3/22, 8:32:41 am,C,32.722
16/3/22, 8:32:46 am,C,32.784
16/3/22, 8:32:51 am,C,32.847
16/3/22, 8:32:56 am,C,32.847
16/3/22, 8:33:01 am,C,32.909
16/3/22, 8:33:06 am,C,32.972
16/3/22, 8:33:11 am,C,33.034
16/3/22, 8:33:16 am,C,33.097
16/3/22, 8:33:21 am,C,33.097
16/3/22, 8:33:26 am,C,33.159
16/3/22, 8:33:31 am,C,33.221
16/3/22, 8:33:36 am,C,33.221
16/3/22, 8:33:41 am,C,33.284
16/3/22, 8:33:46 am,C,33.346
16/3/22, 8:33:51 am,C,33.346
16/3/22, 8:33:56 am,C,33.409
16/3/22, 8:34:01 am,C,33.409
16/3/22, 8:34:06 am,C,33.471
16/3/22, 8:34:11 am,C,33.471
16/3/22, 8:34:16 am,C,33.534
16/3/22, 8:34:21 am,C,33.534
16/3/22, 8:34:26 am,C,33.596
16/3/22, 8:34:31 am,C,33.596
16/3/22, 8:34:36 am,C,33.658
16/3/22, 8:34:41 am,C,33.658
16/3/22, 8:34:46 am,C,33.721
16/3/22, 8:34:51 am,C,33.721
16/3/22, 8:34:56 am,C,33.721
16/3/22, 8:35:01 am,C,33.783
16/3/22, 8:35:06 am,C,33.783
16/3/22, 8:35:11 am,C,33.846
16/3/22, 8:35:16 am,C,33.846
16/3/22, 8:35:21 am,C,33.846
16/3/22, 8:35:26 am,C,33.908
16/3/22, 8:35:31 am,C,33.908
16/3/22, 8:35:36 am,C,33.908
16/3/22, 8:35:41 am,C,33.97
16/3/22, 8:35:46 am,C,33.97
16/3/22, 8:35:51 am,C,33.97
16/3/22, 8:35:56 am,C,34.033
16/3/22, 8:36:01 am,C,34.033
16/3/22, 8:36:06 am,C,34.095
16/3/22, 8:36:11 am,C,34.095
16/3/22, 8:36:16 am,C,34.095
16/3/22, 8:36:21 am,C,34.158
16/3/22, 8:36:26 am,C,34.158
16/3/22, 8:36:31 am,C,34.158
16/3/22, 8:36:36 am,C,34.22
16/3/22, 8:36:41 am,C,34.22
16/3/22, 8:36:46 am,C,34.22
16/3/22, 8:36:51 am,C,34.22
16/3/22, 8:36:56 am,C,34.282
16/3/22, 8:37:01 am,C,34.282
16/3/22, 8:37:06 am,C,34.282
16/3/22, 8:37:11 am,C,34.282
16/3/22, 8:37:16 am,C,34.345
16/3/22, 8:37:21 am,C,34.345
16/3/22, 8:37:26 am,C,34.345
16/3/22, 8:37:31 am,C,34.407
16/3/22, 8:37:36 am,C,34.407
16/3/22, 8:37:41 am,C,34.407
16/3/22, 8:37:46 am,C,34.407
16/3/22, 8:37:51 am,C,34.47
16/3/22, 8:37:56 am,C,34.47
16/3/22, 8:38:01 am,C,34.47
16/3/22, 8:38:06 am,C,34.47
16/3/22, 8:38:11 am,C,34.47
16/3/22, 8:38:16 am,C,34.47
16/3/22, 8:38:21 am,C,34.532
16/3/22, 8:38:26 am,C,34.532
16/3/22, 8:38:31 am,C,34.532
16/3/22, 8:38:36 am,C,34.532
16/3/22, 8:38:41 am,C,34.532
16/3/22, 8:38:46 am,C,34.532
16/3/22, 8:38:51 am,C,34.595
16/3/22, 8:38:56 am,C,34.595
16/3/22, 8:39:01 am,C,34.595
16/3/22, 8:39:06 am,C,34.595
16/3/22, 8:39:11 am,C,34.595
16/3/22, 8:39:16 am,C,34.595
16/3/22, 8:39:21 am,C,34.657
16/3/22, 8:39:26 am,C,34.657
16/3/22, 8:39:31 am,C,34.657
16/3/22, 8:39:36 am,C,34.657
16/3/22, 8:39:41 am,C,34.657
16/3/22, 8:39:46 am,C,34.657
16/3/22, 8:39:51 am,C,34.657
16/3/22, 8:39:56 am,C,34.719
16/3/22, 8:40:01 am,C,34.719
16/3/22, 8:40:06 am,C,34.719
16/3/22, 8:40:11 am,C,34.719
16/3/22, 8:40:16 am,C,34.719
16/3/22, 8:40:21 am,C,34.719
16/3/22, 8:40:26 am,C,34.719
16/3/22, 8:40:31 am,C,34.782
16/3/22, 8:40:36 am,C,34.782
16/3/22, 8:40:41 am,C,34.782
16/3/22, 8:40:46 am,C,34.782
16/3/22, 8:40:51 am,C,34.782
16/3/22, 8:40:56 am,C,34.782
16/3/22, 8:41:01 am,C,34.782
16/3/22, 8:41:06 am,C,34.782
16/3/22, 8:41:11 am,C,34.782
16/3/22, 8:41:16 am,C,34.844
16/3/22, 8:41:21 am,C,34.844
16/3/22, 8:41:26 am,C,34.844
16/3/22, 8:41:31 am,C,34.844
16/3/22, 8:41:36 am,C,34.844
16/3/22, 8:41:41 am,C,34.907
16/3/22, 8:41:46 am,C,34.907
16/3/22, 8:41:51 am,C,34.907
16/3/22, 8:41:56 am,C,34.907
16/3/22, 8:42:01 am,C,34.907
16/3/22, 8:42:06 am,C,34.907
16/3/22, 8:42:11 am,C,34.907
16/3/22, 8:42:16 am,C,34.907
16/3/22, 8:42:21 am,C,34.907
16/3/22, 8:42:26 am,C,34.969
16/3/22, 8:42:31 am,C,34.969
16/3/22, 8:42:36 am,C,34.969
16/3/22, 8:42:41 am,C,34.969
16/3/22, 8:42:46 am,C,34.969
16/3/22, 8:42:51 am,C,34.969
16/3/22, 8:42:56 am,C,34.969
16/3/22, 8:43:01 am,C,34.969
16/3/22, 8:43:06 am,C,34.969
16/3/22, 8:43:11 am,C,34.969
16/3/22, 8:43:16 am,C,34.969
16/3/22, 8:43:21 am,C,34.969
16/3/22, 8:43:26 am,C,34.907
16/3/22, 8:43:31 am,C,34.907
16/3/22, 8:43:36 am,C,34.907
16/3/22, 8:43:41 am,C,34.844
16/3/22, 8:43:46 am,C,34.844
16/3/22, 8:43:51 am,C,34.844
16/3/22, 8:43:56 am,C,34.844
16/3/22, 8:44:01 am,C,34.782
16/3/22, 8:44:06 am,C,34.782
16/3/22, 8:44:11 am,C,34.782
16/3/22, 8:44:16 am,C,34.782
16/3/22, 8:44:21 am,C,34.782
16/3/22, 8:44:26 am,C,34.719
16/3/22, 8:44:31 am,C,34.719
16/3/22, 8:44:36 am,C,34.719
16/3/22, 8:44:41 am,C,34.719
16/3/22, 8:44:46 am,C,34.719
16/3/22, 8:44:51 am,C,34.719
16/3/22, 8:44:56 am,C,34.719
16/3/22, 8:45:01 am,C,34.719
16/3/22, 8:45:06 am,C,34.719
16/3/22, 8:45:11 am,C,34.657
16/3/22, 8:45:16 am,C,34.657
16/3/22, 8:45:21 am,C,34.657
16/3/22, 8:45:26 am,C,34.657
16/3/22, 8:45:31 am,C,34.657
16/3/22, 8:45:36 am,C,34.657
16/3/22, 8:45:41 am,C,34.595
16/3/22, 8:45:46 am,C,34.595
16/3/22, 8:45:51 am,C,34.595
16/3/22, 8:45:56 am,C,34.595
16/3/22, 8:46:01 am,C,34.595
16/3/22, 8:46:06 am,C,34.532
16/3/22, 8:46:11 am,C,34.532
16/3/22, 8:46:16 am,C,34.532
16/3/22, 8:46:21 am,C,34.532
16/3/22, 8:46:26 am,C,34.532
16/3/22, 8:46:31 am,C,34.532
16/3/22, 8:46:36 am,C,34.47
16/3/22, 8:46:41 am,C,34.47
16/3/22, 8:46:46 am,C,34.47
16/3/22, 8:46:51 am,C,34.407
16/3/22, 8:46:56 am,C,34.407
16/3/22, 8:47:01 am,C,34.407
16/3/22, 8:47:06 am,C,34.345
16/3/22, 8:47:11 am,C,34.345
16/3/22, 8:47:16 am,C,34.345
16/3/22, 8:47:21 am,C,34.345
16/3/22, 8:47:26 am,C,34.345
16/3/22, 8:47:31 am,C,34.282
16/3/22, 8:47:36 am,C,34.282
16/3/22, 8:47:41 am,C,34.282
16/3/22, 8:47:46 am,C,34.282
16/3/22, 8:47:51 am,C,34.282
16/3/22, 8:47:56 am,C,34.282
16/3/22, 8:48:01 am,C,34.22
16/3/22, 8:48:06 am,C,34.22
16/3/22, 8:48:11 am,C,34.22
16/3/22, 8:48:16 am,C,34.22
16/3/22, 8:48:21 am,C,34.22
16/3/22, 8:48:26 am,C,34.22
16/3/22, 8:48:31 am,C,34.22
16/3/22, 8:48:36 am,C,34.22
16/3/22, 8:48:41 am,C,34.22
16/3/22, 8:48:46 am,C,34.158
16/3/22, 8:48:51 am,C,34.158
16/3/22, 8:48:56 am,C,34.158
16/3/22, 8:49:01 am,C,34.158
16/3/22, 8:49:06 am,C,34.158
16/3/22, 8:49:11 am,C,34.158
16/3/22, 8:49:16 am,C,34.095
16/3/22, 8:49:21 am,C,34.095
16/3/22, 8:49:26 am,C,34.095
16/3/22, 8:49:31 am,C,34.095
16/3/22, 8:49:36 am,C,34.095
16/3/22, 8:49:41 am,C,34.095
16/3/22, 8:49:46 am,C,34.095
16/3/22, 8:49:51 am,C,34.033
16/3/22, 8:49:56 am,C,34.033
16/3/22, 8:50:01 am,C,34.033
16/3/22, 8:50:06 am,C,34.033
16/3/22, 8:50:11 am,C,34.033
16/3/22, 8:50:16 am,C,34.033
16/3/22, 8:50:21 am,C,34.033
16/3/22, 8:50:26 am,C,34.033
16/3/22, 8:50:31 am,C,34.033
16/3/22, 8:50:36 am,C,34.033
16/3/22, 8:50:41 am,C,34.033
16/3/22, 8:50:46 am,C,34.033
16/3/22, 8:50:51 am,C,34.033
16/3/22, 8:50:56 am,C,34.033
16/3/22, 8:51:01 am,C,34.033
16/3/22, 8:51:06 am,C,34.033
16/3/22, 8:51:11 am,C,34.033
16/3/22, 8:51:16 am,C,34.095
16/3/22, 8:51:21 am,C,34.095
16/3/22, 8:51:26 am,C,34.095
16/3/22, 8:51:31 am,C,34.095
16/3/22, 8:51:36 am,C,34.095
16/3/22, 8:51:41 am,C,34.095
16/3/22, 8:51:46 am,C,34.033
16/3/22, 8:51:51 am,C,34.033
16/3/22, 8:51:56 am,C,34.033
16/3/22, 8:52:01 am,C,34.033
16/3/22, 8:52:06 am,C,34.033
16/3/22, 8:52:11 am,C,34.033
16/3/22, 8:52:16 am,C,34.033
16/3/22, 8:52:21 am,C,34.033
16/3/22, 8:52:26 am,C,34.095
16/3/22, 8:52:31 am,C,34.095
16/3/22, 8:52:36 am,C,34.095
16/3/22, 8:52:41 am,C,34.158
16/3/22, 8:52:46 am,C,34.158
16/3/22, 8:52:51 am,C,34.158
16/3/22, 8:52:56 am,C,34.158
16/3/22, 8:53:01 am,C,34.22
16/3/22, 8:53:06 am,C,34.22
16/3/22, 8:53:11 am,C,34.22
16/3/22, 8:53:16 am,C,34.22
16/3/22, 8:53:21 am,C,34.282
16/3/22, 8:53:26 am,C,34.282
16/3/22, 8:53:31 am,C,34.282
16/3/22, 8:53:36 am,C,34.282
16/3/22, 8:53:41 am,C,34.282
16/3/22, 8:53:46 am,C,34.345
16/3/22, 8:53:51 am,C,34.345
